SbjNum,ESTADO,SECC,Edad,Sexo,DOMICILIO,CREDENCIAL,P2,P3A,P3B,P3C,P4,P5,P6,PESOF,percepcion,ideologia,aux,KEY
199418223,16,1645,2,1,1,1,4,1,1,-1,1,1,1,106146.00,Aprueba,MORENA,16_1645,16_72
199418748,16,1645,1,1,1,1,6,1,1,1,3,6,1,89386.46,Aprueba,MC,16_1645,16_72
199419616,16,1645,3,1,1,1,3,1,3,1,1,5,1,84085.34,Aprueba,PAN,16_1645,16_72
199406847,13,1650,4,1,1,1,7,1,3,-1,1,7,1,53258.80,Aprueba,MORENA,13_1650,13_84
199407608,13,1650,4,2,1,1,7,1,1,-1,1,7,2,98818.88,NS,MORENA,13_1650,13_84
199409507,13,1650,2,1,1,1,7,1,3,-1,1,7,1,109105.37,Aprueba,MORENA,13_1650,13_84
199411009,13,1650,5,2,1,1,4,1,-1,-1,1,7,1,177464.25,Aprueba,MORENA,13_1650,13_84
199412219,13,1650,3,2,1,1,7,1,3,1,1,7,1,85894.25,Aprueba,MORENA,13_1650,13_84
199416851,13,1650,2,2,1,1,7,99,3,-1,1,7,1,108434.40,Aprueba,MORENA,13_1650,13_84
199418326,13,1650,1,2,1,1,7,1,3,-1,1,7,1,81908.91,Aprueba,MORENA,13_1650,13_84
199419993,13,1650,5,1,1,1,7,1,1,1,1,7,1,98186.68,Aprueba,MORENA,13_1650,13_84
199419994,13,1650,1,1,1,1,7,1,3,-1,1,5,1,70467.02,Aprueba,MORENA,13_1650,13_84
199420968,13,1650,1,1,1,1,2,1,1,-1,2,1,2,181904.88,NS,PAN,13_1650,13_84
199422805,13,1650,3,1,1,1,7,1,-1,-1,1,7,1,96439.14,Aprueba,MORENA,13_1650,13_84
199420084,21,1653,3,2,1,1,7,2,2,-1,97,7,1,37546.30,Aprueba,MORENA,21_1653,21_120
199420108,21,1653,1,1,1,1,5,1,1,-1,1,5,1,33368.45,Aprueba,MORENA,21_1653,21_120
199419955,21,1653,2,2,1,1,7,1,1,1,1,7,1,25355.63,Aprueba,MORENA,21_1653,21_120
199420638,21,1653,5,1,1,1,7,1,1,-1,1,7,1,42694.89,Aprueba,MORENA,21_1653,21_120
199421089,21,1653,2,1,1,1,99,2,2,-1,1,99,1,45958.13,Aprueba,NS,21_1653,21_120
199422208,21,1653,4,2,1,1,7,1,3,-1,1,7,1,22097.31,Aprueba,MORENA,21_1653,21_120
199422524,21,1653,5,2,1,1,1,-1,1,2,2,1,1,148560.77,Aprueba,PAN,21_1653,21_120
199422130,21,1653,3,1,1,1,6,3,3,2,4,6,3,77873.28,Desaprueba,MC,21_1653,21_120
199423074,21,1653,1,2,1,1,7,1,99,-1,1,7,1,23565.00,Aprueba,MORENA,21_1653,21_120
199423070,21,1653,4,1,1,1,7,1,2,-1,1,7,2,31701.29,NS,MORENA,21_1653,21_120
199301336,16,1712,5,1,1,1,1,99,2,99,2,1,2,184113.28,NS,PAN,16_1712,16_76
199302520,16,1712,3,2,1,1,2,1,1,-1,1,2,2,111690.57,NS,PAN,16_1712,16_76
199306717,16,1712,3,1,1,1,7,-1,-1,-1,2,99,1,57547.50,Aprueba,MORENA,16_1712,16_76
199308888,16,1712,3,2,1,1,99,1,1,1,1,5,1,65998.82,Aprueba,NS,16_1712,16_76
199307986,16,1712,5,2,1,1,99,-1,-1,-1,2,1,1,106242.41,Aprueba,NS,16_1712,16_76
199316864,16,1712,2,1,1,1,7,1,-1,-1,1,7,1,71231.97,Aprueba,MORENA,16_1712,16_76
199316865,16,1712,1,1,1,1,7,2,99,-1,99,7,1,44927.10,Aprueba,MORENA,16_1712,16_76
199316866,16,1712,2,2,1,1,7,1,-1,-1,1,7,1,54390.93,Aprueba,MORENA,16_1712,16_76
199320208,16,1712,4,2,1,1,99,-1,-1,-1,99,99,3,105254.15,Desaprueba,NS,16_1712,16_76
199320209,16,1712,4,1,1,1,5,2,2,-1,99,3,1,42883.74,Aprueba,MORENA,16_1712,16_76
199320210,16,1712,1,2,1,1,7,1,3,-1,1,7,1,48592.03,Aprueba,MORENA,16_1712,16_76
199452940,11,1727,2,2,1,1,95,2,-1,-1,2,1,3,63583.66,Desaprueba,NS,11_1727,11_20
199452892,11,1727,1,1,1,1,4,2,-1,-1,1,4,1,30246.76,Aprueba,MORENA,11_1727,11_20
199452782,11,1727,2,1,1,1,7,1,-1,-1,1,7,1,26115.10,Aprueba,MORENA,11_1727,11_20
199454293,11,1727,5,2,1,1,1,-1,-1,-1,99,1,1,112174.94,Aprueba,PAN,11_1727,11_20
199453307,11,1727,4,2,1,1,7,3,1,1,2,1,1,31474.54,Aprueba,MORENA,11_1727,11_20
199453205,11,1727,5,1,1,1,7,-1,-1,-1,2,7,1,35761.75,Aprueba,MORENA,11_1727,11_20
199454658,11,1727,3,2,1,1,7,1,3,-1,1,7,1,36181.70,Aprueba,MORENA,11_1727,11_20
199454216,11,1727,1,2,1,1,7,3,-1,-1,3,6,99,31930.68,NS,MORENA,11_1727,11_20
199454137,11,1727,3,1,1,1,7,-1,-1,-1,99,7,1,37009.79,Aprueba,MORENA,11_1727,11_20
199454837,11,1727,4,1,1,1,1,2,-1,2,1,1,1,119173.61,Aprueba,PAN,11_1727,11_20
199379261,19,1842,4,1,1,1,99,2,2,-1,4,99,99,64475.96,NS,NS,19_1842,19_47
199380180,19,1842,3,2,1,1,99,3,3,2,97,1,3,63950.62,Desaprueba,NS,19_1842,19_47
199379055,19,1842,5,1,1,1,99,99,3,99,1,99,2,61155.45,NS,NS,19_1842,19_47
199379756,19,1842,5,2,1,1,1,3,1,3,2,1,3,137008.09,Desaprueba,PAN,19_1842,19_47
199380317,19,1842,3,1,1,1,7,1,2,99,1,7,1,34067.22,Aprueba,MORENA,19_1842,19_47
199404901,19,1842,4,2,1,1,5,2,1,-1,2,1,3,54593.83,Desaprueba,MORENA,19_1842,19_47
199403867,19,1842,2,1,1,1,1,1,1,3,2,1,1,95937.47,Aprueba,PAN,19_1842,19_47
199407820,19,1842,5,2,1,1,6,1,3,-1,1,7,1,57965.17,Aprueba,MC,19_1842,19_47
199406070,19,1842,1,2,1,1,1,1,1,-1,2,1,3,91139.37,Desaprueba,PAN,19_1842,19_47
199407302,19,1842,2,2,1,1,7,1,2,99,1,7,1,53664.92,Aprueba,MORENA,19_1842,19_47
199408132,19,1842,1,1,1,1,7,1,3,-1,1,7,1,29101.99,Aprueba,MORENA,19_1842,19_47
199444681,19,1852,2,1,1,1,7,1,3,-1,1,7,1,31896.43,Aprueba,MORENA,19_1852,19_47
199445807,19,1852,1,1,1,1,99,3,3,1,3,99,3,40746.35,Desaprueba,NS,19_1852,19_47
199446220,19,1852,4,1,1,1,6,3,3,1,3,6,3,47667.05,Desaprueba,MC,19_1852,19_47
199445747,19,1852,2,1,1,1,1,1,1,99,2,1,1,95937.47,Aprueba,PAN,19_1852,19_47
199446400,19,1852,5,2,1,1,99,-1,-1,-1,97,99,99,60689.50,NS,NS,19_1852,19_47
199446967,19,1852,3,2,1,1,7,1,3,3,1,7,1,44191.56,Aprueba,MORENA,19_1852,19_47
199446838,19,1852,5,1,1,1,7,1,3,1,1,7,1,43678.64,Aprueba,MORENA,19_1852,19_47
199448272,19,1852,4,2,1,1,1,1,1,-1,1,7,1,112421.93,Aprueba,PAN,19_1852,19_47
199448330,19,1852,1,2,1,1,7,1,3,99,1,7,1,28834.17,Aprueba,MORENA,19_1852,19_47
199450614,19,1852,3,1,1,1,99,99,99,-1,97,99,1,63289.69,Aprueba,NS,19_1852,19_47
199450025,19,1852,2,2,1,1,99,3,1,99,99,99,3,75137.45,Desaprueba,NS,19_1852,19_47
199420140,15,1871,4,2,1,1,7,2,3,-1,4,7,1,31151.72,Aprueba,MORENA,15_1871,15_34
199419166,15,1871,3,2,1,1,7,1,3,-1,1,4,1,27809.63,Aprueba,MORENA,15_1871,15_34
199419143,15,1871,2,1,1,1,7,1,1,-1,1,7,1,29517.78,Aprueba,MORENA,15_1871,15_34
199420151,15,1871,2,2,1,1,7,2,-1,-1,1,7,1,22539.03,Aprueba,MORENA,15_1871,15_34
199420303,15,1871,3,1,1,1,2,1,1,2,2,2,1,51965.43,Aprueba,PAN,15_1871,15_34
199421604,15,1871,1,2,1,1,7,1,-1,-1,1,7,1,20136.03,Aprueba,MORENA,15_1871,15_34
199421545,15,1871,1,1,1,1,95,1,-1,-1,1,7,1,25914.56,Aprueba,NS,15_1871,15_34
199422048,15,1871,5,2,1,1,7,1,1,99,1,2,1,28862.14,Aprueba,MORENA,15_1871,15_34
199422021,15,1871,4,1,1,1,99,2,2,-1,4,99,1,64988.41,Aprueba,NS,15_1871,15_34
199422512,15,1871,5,1,1,1,4,1,2,-1,1,5,1,32207.64,Aprueba,MORENA,15_1871,15_34
199383273,20,1968,5,2,1,1,7,1,-1,-1,1,7,1,59767.72,Aprueba,MORENA,20_1968,20_454
199383274,20,1968,4,1,1,1,7,1,3,1,1,99,1,135078.38,Aprueba,MORENA,20_1968,20_454
199383278,20,1968,1,2,1,1,95,-1,-1,-1,97,95,1,47041.17,Aprueba,NS,20_1968,20_454
199383275,20,1968,5,1,1,1,7,1,2,2,1,7,1,50076.60,Aprueba,MORENA,20_1968,20_454
199383276,20,1968,2,1,1,1,4,1,3,-1,1,7,1,58146.63,Aprueba,MORENA,20_1968,20_454
199383277,20,1968,3,2,1,1,99,99,99,99,99,99,1,58500.92,Aprueba,NS,20_1968,20_454
199383280,20,1968,1,1,1,1,7,1,3,-1,1,7,1,25897.18,Aprueba,MORENA,20_1968,20_454
199383279,20,1968,4,2,1,1,7,1,3,-1,1,7,1,32567.77,Aprueba,MORENA,20_1968,20_454
199383281,20,1968,5,2,1,1,7,1,2,-1,1,7,1,59767.72,Aprueba,MORENA,20_1968,20_454
199383282,20,1968,5,1,1,1,7,1,3,-1,1,7,1,50076.60,Aprueba,MORENA,20_1968,20_454
199458421,15,1996,1,2,1,1,1,1,1,-1,1,5,99,43688.64,NS,PAN,15_1996,15_38
199458790,15,1996,1,1,1,1,7,1,1,-1,1,7,1,14278.43,Aprueba,MORENA,15_1996,15_38
199458394,15,1996,2,2,1,1,7,1,1,-1,99,7,1,20444.34,Aprueba,MORENA,15_1996,15_38
199458013,15,1996,2,1,1,1,95,3,3,3,1,95,1,28801.70,Aprueba,NS,15_1996,15_38
199458988,15,1996,3,1,1,1,6,2,3,-1,97,6,1,31663.67,Aprueba,MC,15_1996,15_38
199460022,15,1996,5,2,1,1,7,1,3,-1,99,7,1,23332.68,Aprueba,MORENA,15_1996,15_38
199459853,15,1996,5,1,1,1,7,1,3,99,1,7,1,18512.23,Aprueba,MORENA,15_1996,15_38
199460283,15,1996,4,1,1,1,95,-1,-1,-1,97,6,99,67021.04,NS,NS,15_1996,15_38
199460452,15,1996,3,2,1,1,5,1,1,1,1,5,1,21400.08,Aprueba,MORENA,15_1996,15_38
199460483,15,1996,4,2,1,1,7,1,1,-1,1,7,1,23891.61,Aprueba,MORENA,15_1996,15_38
199449245,14,2043,5,1,1,1,6,2,1,-1,2,3,1,45617.35,Aprueba,MC,14_2043,14_72
199449434,14,2043,3,2,1,1,6,-1,2,1,3,95,3,45503.19,Desaprueba,MC,14_2043,14_72
199449762,14,2043,4,2,1,1,95,3,2,2,2,1,2,15866.81,NS,NS,14_2043,14_72
199451174,14,2043,5,2,1,1,99,1,99,-1,99,99,1,50032.01,Aprueba,NS,14_2043,14_72
199450195,14,2043,1,1,1,1,7,99,-1,-1,1,7,1,18067.01,Aprueba,MORENA,14_2043,14_72
199451099,14,2043,3,1,1,1,1,3,1,1,2,1,3,101752.74,Desaprueba,PAN,14_2043,14_72
199453053,14,2043,2,1,1,1,7,-1,-1,-1,99,7,1,35421.53,Aprueba,MORENA,14_2043,14_72
199452693,14,2043,2,2,1,1,1,3,2,-1,2,1,2,84157.23,NS,PAN,14_2043,14_72
199453657,14,2043,5,1,1,1,1,1,1,3,2,1,3,112817.27,Desaprueba,PAN,14_2043,14_72
199454373,14,2043,1,2,1,1,6,3,-1,-1,97,6,1,44978.37,Aprueba,MC,14_2043,14_72
199455194,14,2043,2,1,1,1,99,1,1,1,3,6,1,72877.04,Aprueba,NS,14_2043,14_72
199497223,21,2147,4,2,1,1,95,2,99,-1,1,5,1,92468.43,Aprueba,NS,21_2147,21_173
199497679,21,2147,5,2,1,1,7,1,2,2,1,7,1,42728.02,Aprueba,MORENA,21_2147,21_173
199496942,21,2147,2,2,1,1,7,1,-1,-1,1,7,1,43902.79,Aprueba,MORENA,21_2147,21_173
199498447,21,2147,3,2,1,1,95,2,99,99,1,4,1,54369.96,Aprueba,NS,21_2147,21_173
199498921,21,2147,4,1,1,1,95,2,3,99,97,7,1,28458.80,Aprueba,NS,21_2147,21_173
199498797,21,2147,3,1,1,1,7,1,1,1,1,7,2,30853.06,NS,MORENA,21_2147,21_173
199498998,21,2147,2,1,1,1,7,1,3,-1,1,7,1,29840.33,Aprueba,MORENA,21_2147,21_173
199502001,21,2147,1,2,1,1,7,2,2,-1,1,7,2,21422.73,NS,MORENA,21_2147,21_173
199501431,21,2147,1,1,1,1,2,1,1,-1,1,2,1,50317.21,Aprueba,PAN,21_2147,21_173
199500367,21,2147,2,1,1,1,7,1,2,-1,1,7,1,43722.85,Aprueba,MORENA,21_2147,21_173
199501612,21,2147,5,1,1,1,7,1,-1,-1,1,7,1,38813.54,Aprueba,MORENA,21_2147,21_173
199410289,21,2179,1,2,1,1,5,-1,1,-1,2,5,3,27884.75,Desaprueba,MORENA,21_2179,21_174
199410460,21,2179,1,1,1,1,2,1,1,-1,4,4,1,46247.71,Aprueba,PAN,21_2179,21_174
199410357,21,2179,3,2,1,1,7,1,2,99,1,5,1,31284.74,Aprueba,MORENA,21_2179,21_174
199411262,21,2179,4,2,1,1,7,1,1,-1,1,5,1,18412.17,Aprueba,MORENA,21_2179,21_174
199411780,21,2179,4,2,1,1,7,2,-1,-1,1,7,1,70323.76,Aprueba,MORENA,21_2179,21_174
199411726,21,2179,2,2,1,1,7,-1,-1,-1,99,7,1,22705.36,Aprueba,MORENA,21_2179,21_174
199413086,21,2179,5,1,1,1,4,1,-1,-1,1,4,1,48532.92,Aprueba,MORENA,21_2179,21_174
199413246,21,2179,5,2,1,1,7,99,-1,-1,1,7,1,42088.12,Aprueba,MORENA,21_2179,21_174
199413743,21,2179,4,1,1,1,1,1,1,99,2,1,3,63655.40,Desaprueba,PAN,21_2179,21_174
199414108,21,2179,2,1,1,1,4,1,1,-1,1,4,1,37312.71,Aprueba,MORENA,21_2179,21_174
199414554,21,2179,3,1,1,1,7,1,2,2,4,7,1,30391.00,Aprueba,MORENA,21_2179,21_174
199448091,9,2202,5,1,1,1,1,2,1,-1,2,1,3,104256.13,Desaprueba,PAN,9_2202,9_7
199447851,9,2202,5,2,1,1,99,2,2,3,1,99,2,50839.18,NS,NS,9_2202,9_7
199448075,9,2202,3,2,1,1,7,1,3,-1,1,7,1,29006.42,Aprueba,MORENA,9_2202,9_7
199448345,9,2202,4,2,1,1,5,1,1,-1,1,7,1,24243.78,Aprueba,MORENA,9_2202,9_7
199448438,9,2202,4,1,1,1,1,3,1,99,2,1,3,54917.18,Desaprueba,PAN,9_2202,9_7
199449007,9,2202,3,1,1,1,7,1,3,-1,1,7,1,26219.11,Aprueba,MORENA,9_2202,9_7
199449931,9,2202,2,2,1,1,7,1,1,-1,1,7,1,37308.85,Aprueba,MORENA,9_2202,9_7
199448914,9,2202,1,2,1,1,95,3,3,-1,3,95,3,25489.45,Desaprueba,NS,9_2202,9_7
199449660,9,2202,2,1,1,1,99,3,1,99,2,99,99,52022.85,NS,NS,9_2202,9_7
199448767,9,2202,1,1,1,1,95,3,1,-1,3,95,1,27313.90,Aprueba,NS,9_2202,9_7
199380595,21,2234,1,2,1,1,2,1,-1,-1,1,2,1,71134.68,Aprueba,PAN,21_2234,21_180
199380544,21,2234,5,1,1,1,5,1,-1,-1,1,3,1,79806.59,Aprueba,MORENA,21_2234,21_180
199380940,21,2234,3,1,1,1,5,1,-1,-1,1,7,1,84206.78,Aprueba,MORENA,21_2234,21_180
199380937,21,2234,4,1,1,1,7,1,3,-1,1,7,1,30972.62,Aprueba,MORENA,21_2234,21_180
199402492,21,2234,2,2,1,1,95,2,-1,-1,97,95,1,93120.71,Aprueba,NS,21_2234,21_180
199402950,21,2234,2,1,1,1,95,2,2,-1,99,1,2,95852.17,NS,NS,21_2234,21_180
199402324,21,2234,5,2,1,1,4,1,3,-1,1,7,1,92822.48,Aprueba,MORENA,21_2234,21_180
199404556,21,2234,4,1,1,1,7,1,3,99,1,7,1,43658.85,Aprueba,MORENA,21_2234,21_180
199404682,21,2234,1,1,1,1,7,-1,-1,-1,1,7,1,34776.52,Aprueba,MORENA,21_2234,21_180
199404295,21,2234,3,2,1,1,7,2,-1,-1,99,7,1,66844.57,Aprueba,MORENA,21_2234,21_180
199380995,21,2234,4,2,1,1,7,1,-1,-1,1,7,1,30432.31,Aprueba,MORENA,21_2234,21_180
199353811,16,2250,4,2,1,1,7,99,1,-1,2,3,2,111816.48,NS,MORENA,16_2250,16_103
199355064,16,2250,5,1,1,1,99,3,3,3,97,99,3,126926.29,Desaprueba,NS,16_2250,16_103
199356550,16,2250,5,2,1,1,3,1,2,-1,1,4,2,145236.18,NS,PAN,16_2250,16_103
199357844,16,2250,1,2,1,1,7,1,1,-1,1,7,1,75624.78,Aprueba,MORENA,16_2250,16_103
199361001,16,2250,2,2,1,1,2,1,1,-1,1,2,1,219441.40,Aprueba,PAN,16_2250,16_103
199362565,16,2250,4,1,1,1,95,1,3,-1,1,7,1,68446.47,Aprueba,NS,16_2250,16_103
199363390,16,2250,3,2,1,1,99,99,3,-1,97,99,1,165195.12,Aprueba,NS,16_2250,16_103
199366266,16,2250,3,1,1,1,3,1,2,-1,1,3,3,122193.71,Desaprueba,PAN,16_2250,16_103
199367672,16,2250,1,1,1,1,7,1,3,99,1,7,1,69920.97,Aprueba,MORENA,16_2250,16_103
199370497,16,2250,2,1,1,1,7,1,-1,-1,1,7,1,100734.70,Aprueba,MORENA,16_2250,16_103
199443133,30,2273,2,2,1,1,7,1,1,-1,1,7,1,23919.70,Aprueba,MORENA,30_2273,30_102
199442818,30,2273,3,1,1,1,7,2,99,-1,1,7,1,49423.22,Aprueba,MORENA,30_2273,30_102
199447187,30,2273,4,2,1,1,7,1,-1,-1,1,7,1,25490.05,Aprueba,MORENA,30_2273,30_102
199444082,30,2273,2,1,1,1,7,1,2,2,1,7,1,31736.20,Aprueba,MORENA,30_2273,30_102
199444013,30,2273,5,2,1,1,2,3,1,99,2,2,3,102533.98,Desaprueba,PAN,30_2273,30_102
199444276,30,2273,1,2,1,1,95,1,3,-1,1,95,1,36818.05,Aprueba,NS,30_2273,30_102
199445485,30,2273,1,1,1,1,3,99,99,-1,3,3,1,27816.19,Aprueba,PAN,30_2273,30_102
199445452,30,2273,4,1,1,1,7,1,3,-1,1,7,1,10983.25,Aprueba,MORENA,30_2273,30_102
199445497,30,2273,3,1,1,1,95,2,1,-1,2,2,3,30749.22,Desaprueba,NS,30_2273,30_102
199446836,30,2273,5,1,1,1,95,1,1,1,1,95,1,54876.13,Aprueba,NS,30_2273,30_102
199457819,14,2357,1,2,1,1,95,1,3,-1,1,5,1,25424.90,Aprueba,NS,14_2357,14_94
199457856,14,2357,3,1,1,1,4,2,-1,-1,1,4,3,32258.33,Desaprueba,MORENA,14_2357,14_94
199457818,14,2357,2,2,1,1,7,-1,-1,-1,1,7,1,30831.25,Aprueba,MORENA,14_2357,14_94
199458699,14,2357,2,1,1,1,7,1,1,1,1,7,1,27961.17,Aprueba,MORENA,14_2357,14_94
199459367,14,2357,3,2,1,1,6,-1,-1,-1,1,7,1,35710.06,Aprueba,MC,14_2357,14_94
199458993,14,2357,5,2,1,1,1,2,1,-1,2,2,2,81361.18,NS,PAN,14_2357,14_94
199460617,14,2357,3,2,1,1,6,-1,-1,1,3,6,1,48299.40,Aprueba,MC,14_2357,14_94
199460121,14,2357,1,1,1,1,99,3,3,3,97,99,3,19968.26,Desaprueba,NS,14_2357,14_94
199460388,14,2357,4,1,1,1,7,1,3,-1,1,5,1,16407.27,Aprueba,MORENA,14_2357,14_94
199460162,14,2357,2,1,1,1,1,1,1,99,2,5,2,79101.87,NS,PAN,14_2357,14_94
199441406,21,2383,4,2,1,1,95,2,99,99,99,95,1,30475.60,Aprueba,NS,21_2383,21_197
199441548,21,2383,2,2,1,1,7,1,99,99,1,7,1,47569.83,Aprueba,MORENA,21_2383,21_197
199441672,21,2383,5,2,1,1,7,1,1,-1,1,7,1,46296.93,Aprueba,MORENA,21_2383,21_197
199442642,21,2383,1,1,1,1,7,1,3,-1,1,7,1,24873.53,Aprueba,MORENA,21_2383,21_197
199443316,21,2383,5,1,1,1,7,2,-1,-1,1,7,1,42055.49,Aprueba,MORENA,21_2383,21_197
199446270,21,2383,4,1,1,1,7,1,3,-1,1,7,1,22152.83,Aprueba,MORENA,21_2383,21_197
199442730,21,2383,1,1,1,1,7,1,1,-1,1,7,1,24873.53,Aprueba,MORENA,21_2383,21_197
199444664,21,2383,1,2,1,1,6,3,3,-1,97,6,3,41984.10,Desaprueba,MC,21_2383,21_197
199446283,21,2383,1,1,1,1,7,1,3,-1,1,7,1,24873.53,Aprueba,MORENA,21_2383,21_197
199449874,21,2383,2,2,1,1,1,1,1,-1,2,1,3,78944.11,Desaprueba,PAN,21_2383,21_197
199402628,16,2404,3,1,1,1,99,1,1,99,1,99,1,120028.26,Aprueba,NS,16_2404,16_108
199404158,16,2404,1,2,1,1,6,-1,-1,-1,3,6,99,136783.85,NS,MC,16_2404,16_108
199441140,16,2404,4,1,1,1,7,2,3,3,1,7,1,174325.21,Aprueba,MORENA,16_2404,16_108
199441981,16,2404,2,1,1,1,7,1,-1,-1,1,7,1,100734.70,Aprueba,MORENA,16_2404,16_108
199443628,16,2404,4,2,1,1,7,-1,-1,-1,2,1,1,94853.10,Aprueba,MORENA,16_2404,16_108
199444984,16,2404,1,1,1,1,7,-1,-1,-1,1,7,1,69920.97,Aprueba,MORENA,16_2404,16_108
199446463,16,2404,5,1,1,1,7,1,2,-1,1,5,1,84352.31,Aprueba,MORENA,16_2404,16_108
199446884,16,2404,3,2,1,1,99,1,1,3,1,5,1,102715.32,Aprueba,NS,16_2404,16_108
199447996,16,2404,5,2,1,1,4,1,2,1,1,7,1,163849.02,Aprueba,MORENA,16_2404,16_108
199448549,16,2404,2,2,1,1,7,1,1,-1,1,7,1,100115.21,Aprueba,MORENA,16_2404,16_108
199453434,9,2406,3,2,1,1,7,1,1,-1,1,7,1,37497.11,Aprueba,MORENA,9_2406,9_7
199453426,9,2406,1,2,1,1,7,1,3,99,1,7,2,18205.16,NS,MORENA,9_2406,9_7
199453431,9,2406,5,2,1,1,7,1,1,-1,1,7,1,36310.52,Aprueba,MORENA,9_2406,9_7
199453720,9,2406,2,2,1,1,1,3,1,-1,2,1,3,117926.25,Desaprueba,PAN,9_2406,9_7
199453994,9,2406,2,1,1,1,3,1,1,1,1,4,1,47229.29,Aprueba,PAN,9_2406,9_7
199453814,9,2406,3,1,1,1,7,1,1,-1,1,7,1,26219.11,Aprueba,MORENA,9_2406,9_7
199454316,9,2406,4,2,1,1,7,1,99,-1,1,7,1,17071.30,Aprueba,MORENA,9_2406,9_7
199454361,9,2406,4,1,1,1,7,1,3,-1,1,7,1,17374.39,Aprueba,MORENA,9_2406,9_7
199455703,9,2406,5,1,1,1,7,2,2,-1,1,7,1,32983.97,Aprueba,MORENA,9_2406,9_7
199455894,9,2406,1,1,1,1,3,1,-1,-1,2,3,1,26771.97,Aprueba,PAN,9_2406,9_7
199356051,15,2438,5,2,1,1,7,1,3,-1,1,7,1,25925.20,Aprueba,MORENA,15_2438,15_53
199356197,15,2438,4,2,1,1,7,1,1,-1,99,7,1,20701.58,Aprueba,MORENA,15_2438,15_53
199356014,15,2438,1,2,1,1,7,1,3,-1,1,7,1,17159.11,Aprueba,MORENA,15_2438,15_53
199359869,15,2438,3,1,1,1,7,1,3,3,1,7,1,19451.27,Aprueba,MORENA,15_2438,15_53
199357753,15,2438,2,2,1,1,6,2,3,-1,99,7,1,30377.37,Aprueba,MC,15_2438,15_53
199359803,15,2438,4,1,1,1,7,1,3,-1,1,7,1,11157.19,Aprueba,MORENA,15_2438,15_53
199364225,15,2438,1,1,1,1,5,-1,1,-1,2,2,1,21374.66,Aprueba,MORENA,15_2438,15_53
199362384,15,2438,5,1,1,1,7,1,-1,-1,1,7,1,20569.14,Aprueba,MORENA,15_2438,15_53
199364111,15,2438,5,1,1,1,2,3,1,1,2,2,3,45085.26,Desaprueba,PAN,15_2438,15_53
199422609,19,2567,2,1,1,1,6,-1,-1,-1,97,6,1,39146.05,Aprueba,MC,19_2567,19_18
199423082,19,2567,1,1,1,1,7,99,1,1,1,7,1,19746.85,Aprueba,MORENA,19_2567,19_18
199422520,19,2567,5,2,1,1,7,1,3,-1,1,7,1,29411.88,Aprueba,MORENA,19_2567,19_18
199423054,19,2567,3,1,1,1,2,1,1,1,1,4,1,62731.78,Aprueba,PAN,19_2567,19_18
199423458,19,2567,4,1,1,1,7,1,3,99,1,7,1,31246.90,Aprueba,MORENA,19_2567,19_18
199423911,19,2567,4,2,1,1,6,1,1,1,2,6,1,40195.33,Aprueba,MC,19_2567,19_18
199424230,19,2567,1,2,1,1,7,1,-1,-1,1,7,1,19565.12,Aprueba,MORENA,19_2567,19_18
199424550,19,2567,5,1,1,1,7,1,3,2,1,7,1,29637.69,Aprueba,MORENA,19_2567,19_18
199423843,19,2567,2,2,1,1,7,1,-1,-1,1,7,1,18828.07,Aprueba,MORENA,19_2567,19_18
199424233,19,2567,3,2,1,1,99,-1,-1,-1,99,99,3,41983.69,Desaprueba,NS,19_2567,19_18
199424348,15,2627,2,1,1,1,7,1,3,-1,1,5,1,24957.45,Aprueba,MORENA,15_2627,15_58
199424281,15,2627,1,1,1,1,7,1,1,1,1,7,1,18617.32,Aprueba,MORENA,15_2627,15_58
199424201,15,2627,2,2,1,1,95,-1,-1,-1,99,95,1,31557.41,Aprueba,NS,15_2627,15_58
199424148,15,2627,1,2,1,1,7,1,1,-1,2,1,1,20934.01,Aprueba,MORENA,15_2627,15_58
199424465,15,2627,3,2,1,1,95,2,2,99,1,95,3,29564.65,Desaprueba,NS,15_2627,15_58
199424732,15,2627,3,1,1,1,95,-1,-1,-1,1,95,1,33194.18,Aprueba,NS,15_2627,15_58
199424738,15,2627,4,1,1,1,7,3,-1,-1,1,7,1,13092.84,Aprueba,MORENA,15_2627,15_58
199424878,15,2627,4,2,1,1,7,2,1,-1,1,7,1,24293.08,Aprueba,MORENA,15_2627,15_58
199424930,15,2627,5,2,1,1,7,1,1,-1,1,7,1,30422.95,Aprueba,MORENA,15_2627,15_58
199424972,15,2627,5,1,1,1,7,1,-1,-1,1,7,1,24137.67,Aprueba,MORENA,15_2627,15_58
199350843,8,2803,2,2,1,1,6,-1,-1,-1,1,7,1,130955.34,Aprueba,MC,8_2803,8_37
199354477,8,2803,5,2,1,1,1,1,-1,-1,97,1,1,283192.05,Aprueba,PAN,8_2803,8_37
199355218,8,2803,1,2,1,1,2,1,1,1,3,3,1,137676.02,Aprueba,PAN,8_2803,8_37
199356235,8,2803,3,2,1,1,7,1,3,-1,1,7,1,84817.11,Aprueba,MORENA,8_2803,8_37
199357648,8,2803,3,1,1,1,7,1,1,99,97,7,1,80713.83,Aprueba,MORENA,8_2803,8_37
199359009,8,2803,4,1,1,1,7,1,3,-1,97,7,1,56006.35,Aprueba,MORENA,8_2803,8_37
199359777,8,2803,1,1,1,1,7,-1,-1,-1,3,7,1,45298.79,Aprueba,MORENA,8_2803,8_37
