SbjNum,fecha,Clave.Ent,Entidad,Clave.Mun,KEY,Municipio,Clave.Localidad,Localidad,Clave.Sec,Clave.Manzana,PA,PB,B1,PD,P1_1,P1_2,P1_3,P1_5,P1_6,P1_7,P2_1,P2_2,P2_3,P2_5,P2_6,P2_7,P3,P3_1,P4,P5,P7,ideologia,P8,percepcion,P9,P10,P11,P12_1,P12_2,P12_4,P12_5,NIVEL,Ponderador
189823238,07/09/2023,9,CIUDAD DE MEXICO,12,9_12,"TLALPAN, CDMX",1,CIUDAD DE MEXICO,3979,5,2,27,,1,1,2,1,2,1,,3,,4,,4,,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,2,0.63
4408352424,07/09/2023,14,JALISCO,124,14_124,"ZAPOTLANEJO, JAL.",1,ZAPOTLANEJO,3302,12,1,32,,1,1,2,1,1,1,2,3,,3,3,4,,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,2,3,0.85
189887489,07/09/2023,30,VERACRUZ,132,30_132,"POZA RICA DE HIDALGO, VER.",1,POZA RICA DE HIDALGO,3159,5,1,21,,1,2,2,1,1,1,2,,,3,2,4,,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,3,2,1,1,1,1,3,0.84
189839353,07/09/2023,19,NUEVO LEON,40,19_40,"MONTERREY, N.L.",1,MONTERREY,1325,25,1,58,,1,2,2,1,1,1,,,,98,2,4,,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,3,1,1,4,0.77
4408729281,07/09/2023,16,MICHOACAN,85,16_85,"TANGAMANDAPIO, MICH.",3,TARECUATO,1909,64,1,36,,1,1,2,1,2,1,1,2,,4,,4,3,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,1,1,1,1,1,3,0.84
9230050,07/09/2023,2,BAJA CALIFORNIA,1,2_1,"ENSENADA, B.C.",11,EL SAUZAL,132,39,2,32,,1,1,2,1,1,1,,1,,5,2,4,,3,4,2,7,1,MORENA,7,Que siga gobernando Morena,1,1,2,1,1,1,1,3,0.76
4408308138,07/09/2023,16,MICHOACAN,85,16_85,"TANGAMANDAPIO, MICH.",3,TARECUATO,1909,64,2,46,,1,1,2,1,1,1,2,1,,2,2,4,,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,5,1.1
9230107,07/09/2023,7,CHIAPAS,16,7_16,"CATAZAJA, CHIS.",161,LA SIRIA II SECCION,195,8,1,43,,1,2,2,1,1,1,1,,,4,4,4,2,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,3,2,1,1,1,1,3,0.84
189830981,07/09/2023,7,CHIAPAS,20,7_20,"LA CONCORDIA, CHIS.",589,LA TIGRILLA,312,10,2,65,,1,2,2,2,1,1,,,,,2,4,,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,1,1,2,1,1,2,0.59
189895499,07/09/2023,9,CIUDAD DE MEXICO,6,9_6,"IZTACALCO, CDMX",1,CIUDAD DE MEXICO,1897,2,2,47,,1,1,1,1,1,1,1,2,4,2,2,4,2,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,3,1,1,1,3,2,3,0.57
4408756619,07/09/2023,16,MICHOACAN,85,16_85,"TANGAMANDAPIO, MICH.",3,TARECUATO,1909,26,2,32,,1,1,1,2,1,1,1,2,2,,2,4,2,3,4,2,98,2,Ninguno,97,Que siga gobernando Morena,1,98,3,1,1,3,2,1,0.49
189895545,07/09/2023,9,CIUDAD DE MEXICO,6,9_6,"IZTACALCO, CDMX",1,CIUDAD DE MEXICO,1897,2,1,30,,1,1,2,1,2,1,1,3,,3,,4,2,3,4,2,1,2,MC - Movimiento Ciudadano,6,Que siga gobernando Morena,1,3,1,3,3,3,1,4,1.03
189930729,07/09/2023,15,MEXICO,104,15_104,"TLALMANALCO, MEX.",1,TLALMANALCO DE VELAZQUEZ,4736,22,1,47,,1,1,1,1,1,1,2,5,4,5,4,4,,3,4,1,1,7,MC - Movimiento Ciudadano,6,Que haya un cambio de partido en el gobierno,2,3,1,3,3,3,2,3,0.79
189823947,07/09/2023,9,CIUDAD DE MEXICO,12,9_12,"TLALPAN, CDMX",1,CIUDAD DE MEXICO,3979,5,1,23,,1,1,2,1,1,1,,3,,2,2,4,,3,4,2,7,1,MORENA,7,Que siga gobernando Morena,1,2,2,3,1,2,2,1,0.55
189842914,07/09/2023,26,SONORA,59,26_59,"CAJEME, SON.",1,CD. OBREGON,925,27,1,72,,1,1,2,1,2,1,,1,,2,,4,,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,1,3,1,2,2,4,0.55
189884619,07/09/2023,30,VERACRUZ,192,30_192,"VERACRUZ, VER.",1,VERACRUZ,4821,1,1,41,,1,1,1,1,1,1,2,4,5,4,1,4,,3,4,2,1,7,PAN - Partido Acción Nacional,1,Que haya un cambio de partido en el gobierno,2,3,1,3,97,97,2,3,0.84
169524521,07/09/2023,23,QUINTANA ROO,7,23_7,"OTHON P. BLANCO, Q. ROO.",1,CHETUMAL,314,21,1,57,6,1,1,1,1,1,1,2,1,5,3,3,4,,97,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,3,1,1,1,1,1,1,0.41
9230011,07/09/2023,5,COAHUILA,2,5_2,"ACUÑA, COAH.",1,ACUÑA,3,91,2,42,,1,2,2,1,2,1,,,,2,,4,,97,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,3,1,1,1,1,3,0.62
189877448,07/09/2023,30,VERACRUZ,192,30_192,"VERACRUZ, VER.",1,VERACRUZ,4821,13,1,25,,1,1,2,1,1,1,2,2,,2,4,4,,97,4,98,7,2,MORENA,7,Que siga gobernando Morena,1,3,2,1,1,1,1,5,1.62
4408449570,07/09/2023,16,MICHOACAN,54,16_54,"MORELIA, MICH.",1,MORELIA,1206,5,2,31,,1,1,1,1,2,1,2,2,4,2,,4,,97,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,98,3,1,97,3,1,1,0.49
4408440171,07/09/2023,16,MICHOACAN,111,16_111,"ZINAPECUARO, MICH.",3,JERAHUARO DE JUAREZ,2559,63,2,38,,1,1,1,1,2,1,2,1,4,3,,4,,97,4,2,7,2,Ninguno,97,Que siga gobernando Morena,1,98,3,1,1,97,2,2,0.52
4408411522,07/09/2023,15,MEXICO,41,15_41,"IXTAPAN DE LA SAL, MEX.",8,AHUACATITLAN,2174,9,2,41,,1,1,2,1,2,1,2,2,,2,,4,,98,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,3,1,1,1,1,3,0.62
189870531,07/09/2023,12,GUERRERO,1,12_1,"ACAPULCO DE JUAREZ, GRO.",4,TRES PALOS,374,68,1,57,,1,1,1,1,1,1,2,1,4,3,2,5,,3,4,2,7,1,MORENA,7,Que siga gobernando Morena,1,3,2,1,1,1,1,3,0.63
189828499,07/09/2023,15,MEXICO,122,15_122,"VALLE DE CHALCO SOLIDARIDAD, MEX.",2,VALLE DE CHALCO SOLIDARIDAD,957,53,1,39,,1,1,2,1,1,1,,2,,4,5,5,,3,4,1,7,2,MORENA,7,Que siga gobernando Morena,1,3,2,1,1,1,1,1,0.55
189831023,07/09/2023,15,MEXICO,121,15_121,"ZUMPANGO, MEX.",2,PUEBLO NUEVO DE LOS MORELOS,5917,49,1,65,,1,1,1,1,1,1,,1,3,3,3,5,,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,4,0.55
9230010,07/09/2023,2,BAJA CALIFORNIA,1,2_1,"ENSENADA, B.C.",11,EL SAUZAL,132,13,2,56,,1,2,2,1,1,1,,,,3,5,5,,1,4,2,5,2,PT- Partido del Trabajo,4,Que siga gobernando Morena,1,3,2,2,2,2,1,2,0.65
189921766,07/09/2023,13,HIDALGO,23,13_23,"FRANCISCO I. MADERO, HGO.",1,TEPATEPEC,370,8,1,40,,1,1,1,1,1,1,1,1,4,3,2,5,5,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,1,0.55
169527013,07/09/2023,21,PUEBLA,36,21_36,"COXCATLAN, PUE.",2,CALIPAM,300,59,1,59,6,1,1,1,1,1,1,1,1,4,4,5,5,5,3,4,2,7,1,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,3,0.63
189807228,07/09/2023,22,QUERETARO,10,22_10,"EL MARQUES, QRO.",48,PALO ALTO,209,4,2,45,,1,1,2,1,2,1,,2,,3,,5,,3,4,2,7,1,MORENA,7,Que siga gobernando Morena,1,2,3,1,1,1,1,2,0.48
189899090,07/09/2023,26,SONORA,49,26_49,"HERMOSILLO, SON.",1,HERMOSILLO,359,18,1,43,,1,1,1,1,1,1,1,1,4,4,4,5,5,3,4,2,7,1,MORENA,7,Que siga gobernando Morena,1,3,1,1,1,1,1,1,0.55
189887505,07/09/2023,2,BAJA CALIFORNIA,2,2_2,"MEXICALI, B.C.",33,SANTA ISABEL,544,231,1,44,,1,1,1,1,1,1,,1,4,4,5,5,,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,3,3,1,1,1,1,5,1.61
189882914,07/09/2023,19,NUEVO LEON,39,19_39,"MONTEMORELOS, N.L.",4,LOS ADOBES,963,9999,1,33,,1,1,2,1,1,1,2,2,,4,3,5,,3,4,2,7,1,MORENA,7,Que siga gobernando Morena,1,3,1,1,1,1,1,5,1.62
9230089,07/09/2023,12,GUERRERO,47,12_47,"OMETEPEC, GRO.",2,COCHOAPA,1824,7,1,24,,1,1,1,1,2,1,2,1,4,4,,5,,3,4,2,96,1,MORENA,7,Que siga gobernando Morena,1,1,2,1,1,1,1,3,0.84
189887196,07/09/2023,15,MEXICO,20,15_20,"COACALCO DE BERRIOZABAL, MEX.",1,COACALCO DE BERRIOZABAL,557,2,1,45,,1,1,1,1,1,1,1,2,5,5,4,5,4,3,4,2,7,1,MORENA,7,Que siga gobernando Morena,1,2,3,1,1,1,1,3,0.79
9230090,07/09/2023,8,CHIHUAHUA,19,8_19,"CHIHUAHUA, CHIH.",1,CHIHUAHUA,548,35,1,38,,1,1,2,1,1,1,1,1,,5,2,5,5,3,4,2,1,6,PAN - Partido Acción Nacional,1,Que haya un cambio de partido en el gobierno,2,2,3,2,2,2,2,1,0.55
9230094,07/09/2023,6,COLIMA,1,6_1,"COLIMA, COL.",1,COLIMA,43,75,1,65,,1,2,1,1,1,1,1,,4,4,2,5,4,3,4,2,4,2,PT- Partido del Trabajo,4,Que siga gobernando Morena,1,3,2,2,2,2,1,2,0.37
189833105,07/09/2023,15,MEXICO,121,15_121,"ZUMPANGO, MEX.",2,PUEBLO NUEVO DE LOS MORELOS,5917,49,1,19,,1,1,2,1,1,1,,1,,3,4,5,,97,4,1,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,3,0.84
189871377,07/09/2023,30,VERACRUZ,82,30_82,"IXHUATLAN DE MADERO, VER.",67,OXITEMPA,1744,9999,2,46,,1,2,1,2,2,1,2,,2,,,98,,1,4,98,3,6,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,3,2,2,2,2,1,6,1.61
189841549,07/09/2023,15,MEXICO,32,15_32,"CHIMALHUACAN, MEX.",1,CHIMALHUACAN,1152,45,2,41,,1,1,2,1,1,1,,2,,2,2,98,,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,98,98,1,1,1,1,5,1.2
189876056,07/09/2023,9,CIUDAD DE MEXICO,5,9_5,"GUSTAVO A. MADERO, CDMX",1,CIUDAD DE MEXICO,919,4,1,23,,1,1,2,1,2,1,2,3,,98,,98,,3,4,2,7,2,Ninguno,97,Que siga gobernando Morena,1,2,2,1,1,1,2,5,1.61
189898438,07/09/2023,10,DURANGO,5,10_5,"DURANGO, DGO.",1,VICTORIA DE DURANGO,117,1,2,67,,1,2,2,2,2,1,2,,,,,98,,3,4,2,2,98,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,98,2,2,2,2,1,5,1.36
189835923,07/09/2023,26,SONORA,49,26_49,"HERMOSILLO, SON.",1,HERMOSILLO,592,4,2,65,,1,1,1,1,1,1,,98,98,98,98,98,,3,4,2,98,4,Ninguno,97,Que haya un cambio de partido en el gobierno,2,2,1,3,3,2,97,6,1.98
189833793,07/09/2023,9,CIUDAD DE MEXICO,11,9_11,"TLAHUAC, CDMX",1,CIUDAD DE MEXICO,5550,9,2,43,,1,1,2,1,1,1,,3,,3,3,99,,3,4,2,7,2,MC - Movimiento Ciudadano,6,No sabe,98,2,99,3,1,1,1,3,0.62
189898024,07/09/2023,9,CIUDAD DE MEXICO,7,9_7,"IZTAPALAPA, CDMX",1,CIUDAD DE MEXICO,2693,47,1,18,,1,1,2,1,1,2,2,1,,2,2,,,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,3,0.84
9230008,07/09/2023,6,COLIMA,1,6_1,"COLIMA, COL.",1,COLIMA,43,42,2,19,,1,2,2,1,2,2,,,,2,,,,3,4,2,7,6,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,3,0.7
189879435,07/09/2023,30,VERACRUZ,55,30_55,"CUITLAHUAC, VER.",1,CUITLAHUAC,1297,35,2,42,,1,1,1,1,2,2,1,3,3,3,,,3,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,1,2,1,1,1,1,3,0.62
189884277,07/09/2023,9,CIUDAD DE MEXICO,5,9_5,"GUSTAVO A. MADERO, CDMX",1,CIUDAD DE MEXICO,1361,17,2,60,,1,2,2,1,2,2,2,,,2,,,,3,4,1,7,1,MORENA,7,Que siga gobernando Morena,1,3,2,1,1,1,1,2,0.65
189881566,07/09/2023,15,MEXICO,20,15_20,"COACALCO DE BERRIOZABAL, MEX.",1,COACALCO DE BERRIOZABAL,557,13,1,30,,1,1,1,2,1,2,1,2,2,,2,,2,3,4,98,7,1,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,3,0.85
189937614,07/09/2023,7,CHIAPAS,97,7_97,"TONALA, CHIS.",2,PAREDON,1509,46,1,33,,1,2,2,1,1,2,1,,,2,2,,1,1,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,6,2.37
169525797,07/09/2023,21,PUEBLA,36,21_36,"COXCATLAN, PUE.",2,CALIPAM,300,10,1,39,4,1,1,2,1,2,2,1,2,,2,,,2,1,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,1,1,1,1,1,2,0.7
189836505,07/09/2023,26,SONORA,49,26_49,"HERMOSILLO, SON.",1,HERMOSILLO,592,4,2,36,,1,1,2,2,2,2,,2,,,,,,1,4,2,7,2,PAN - Partido Acción Nacional,1,Que siga gobernando Morena,1,3,3,3,1,1,1,6,1.75
189824678,07/09/2023,24,SAN LUIS POTOSI,35,24_35,"SOLEDAD DE GRACIANO SANCHEZ, S.L.P.",1,SOLEDAD DE GRACIANO SANCHEZ,1247,208,2,45,,1,2,2,1,2,2,,,,3,,,,1,4,1,98,2,PVEM – Partido Verde Ecologista de México,5,Que siga gobernando Morena,1,2,1,3,2,1,1,3,0.57
4408217733,07/09/2023,14,JALISCO,124,14_124,"ZAPOTLANEJO, JAL.",1,ZAPOTLANEJO,3302,28,2,24,,1,1,2,1,1,2,1,1,,1,2,,3,1,4,1,2,4,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,2,1,2,2,2,2,1,0.45
4408773557,07/09/2023,15,MEXICO,43,15_43,"IXTLAHUACA, MEX.",5,SAN LORENZO TOXICO,2229,1,1,27,,1,1,2,1,2,2,2,1,,2,,,,1,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,1,1,2,2,2,1,5,1.62
189837444,07/09/2023,17,MORELOS,18,17_18,"TEMIXCO, MOR.",1,TEMIXCO,618,30,1,21,,1,2,2,2,1,2,,,,,3,,,1,4,2,6,1,MORENA,7,Que siga gobernando Morena,1,3,2,2,2,2,2,6,2.35
4408827370,07/09/2023,16,MICHOACAN,86,16_86,"TANGANCICUARO, MICH.",9,ETUCUARO,1934,34,1,60,,1,1,2,1,2,2,2,2,,2,,,,1,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,1,2,1,1,3,2,5,1.2
4408456629,07/09/2023,16,MICHOACAN,54,16_54,"MORELIA, MICH.",1,MORELIA,1206,5,2,44,,1,1,1,1,1,2,2,2,3,1,2,,,1,4,1,7,2,MORENA,7,Que siga gobernando Morena,1,2,1,1,1,3,2,3,0.62
4408759139,07/09/2023,14,JALISCO,124,14_124,"ZAPOTLANEJO, JAL.",1,ZAPOTLANEJO,3302,28,2,65,,1,1,1,1,1,2,1,2,2,1,2,,3,1,4,2,6,5,PAN - Partido Acción Nacional,1,Que haya un cambio de partido en el gobierno,2,1,3,3,3,3,97,3,0.71
4408832814,07/09/2023,15,MEXICO,41,15_41,"IXTAPAN DE LA SAL, MEX.",8,AHUACATITLAN,2174,9,2,62,,1,1,2,1,2,2,2,2,,2,,,,1,4,2,1,5,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,1,3,3,3,3,2,2,0.65
189890658,07/09/2023,4,CAMPECHE,6,4_6,"HOPELCHEN, CAMP.",131,KANCABCHEN,408,15,1,21,,1,2,2,1,1,2,2,,,2,2,,,1,4,2,4,1,Ninguno,97,No sabe,98,1,1,1,97,1,1,2,0.7
4408781655,07/09/2023,16,MICHOACAN,85,16_85,"TANGAMANDAPIO, MICH.",3,TARECUATO,1909,64,1,39,,1,1,2,1,1,2,1,1,,1,2,,2,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,4,1.03
189890899,07/09/2023,30,VERACRUZ,192,30_192,"VERACRUZ, VER.",1,VERACRUZ,4228,29,1,47,,1,1,1,1,1,2,2,2,4,2,2,,,3,4,1,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,1,0.51
189876129,07/09/2023,32,ZACATECAS,42,32_42,"SOMBRERETE, ZAC.",1,SOMBRERETE,1293,33,2,35,,1,1,2,1,1,2,2,2,,2,1,,,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,1,0.41
189839643,07/09/2023,19,NUEVO LEON,40,19_40,"MONTERREY, N.L.",1,MONTERREY,1325,25,2,28,,1,1,2,1,1,2,,2,,2,2,,,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,3,3,1,1,1,1,1,0.49
189836305,07/09/2023,20,OAXACA,66,20_66,"OAXACA DE JUAREZ, OAX.",1,OAXACA DE JUAREZ,523,31,1,45,,1,1,1,1,1,2,,3,4,3,3,,,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,1,2,1,1,1,1,1,0.51
189886813,07/09/2023,2,BAJA CALIFORNIA,2,2_2,"MEXICALI, B.C.",33,SANTA ISABEL,544,34,2,65,,1,1,1,1,2,2,,3,3,4,,,,3,4,2,7,1,MORENA,7,Que siga gobernando Morena,1,1,2,1,1,1,1,6,1.98
189827684,07/09/2023,7,CHIAPAS,20,7_20,"LA CONCORDIA, CHIS.",589,LA TIGRILLA,312,40,2,41,,1,2,2,1,2,2,,,,98,,,,3,4,2,7,1,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,5,1.2
9230065,07/09/2023,12,GUERRERO,57,12_57,"TECOANAPA, GRO.",43,TEHUITZINGO,2251,13,2,45,,1,1,2,1,1,2,2,1,,2,1,,,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,2,0.48
189890953,07/09/2023,15,MEXICO,20,15_20,"COACALCO DE BERRIOZABAL, MEX.",1,COACALCO DE BERRIOZABAL,557,2,2,18,,1,1,2,1,1,2,2,2,,2,2,,,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,1,2,1,1,1,1,3,0.7
9230058,07/09/2023,2,BAJA CALIFORNIA,1,2_1,"ENSENADA, B.C.",11,EL SAUZAL,132,39,1,24,,1,2,2,1,1,2,1,,,4,2,,2,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,3,3,1,1,1,1,2,0.7
9230095,07/09/2023,8,CHIHUAHUA,19,8_19,"CHIHUAHUA, CHIH.",1,CHIHUAHUA,548,11,1,27,,1,1,2,2,1,2,2,3,,,2,,,3,4,1,7,1,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,2,0.71
189886391,07/09/2023,21,PUEBLA,115,21_115,"PUEBLA, PUE.",1,HEROICA PUEBLA DE ZARAGOZA,1405,14,2,19,,1,1,2,2,1,2,2,2,,,2,,,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,3,1,1,1,1,4,0.86
189890254,07/09/2023,15,MEXICO,20,15_20,"COACALCO DE BERRIOZABAL, MEX.",1,COACALCO DE BERRIOZABAL,557,2,2,19,,1,1,2,2,1,2,2,2,,,1,,,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,1,1,1,1,1,4,0.86
189873931,07/09/2023,21,PUEBLA,116,21_116,"QUECHOLAC, PUE.",1,QUECHOLAC,1613,11,2,22,,1,1,2,2,1,2,2,2,,,2,,,3,4,2,7,1,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,4,0.86
189826964,07/09/2023,17,MORELOS,30,17_30,"YECAPIXTLA, MOR.",2,JUAN MORALES,865,47,2,27,,1,1,2,2,2,2,,2,,,,,,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,1,1,1,1,1,6,2.12
169555152,07/09/2023,28,TAMAULIPAS,32,28_32,"REYNOSA, TAMPS.",1,REYNOSA,1113,62,1,66,7,1,1,1,2,1,2,1,2,2,,2,,2,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,4,0.55
189831989,07/09/2023,15,MEXICO,122,15_122,"VALLE DE CHALCO SOLIDARIDAD, MEX.",2,VALLE DE CHALCO SOLIDARIDAD,957,16,2,23,,1,1,2,2,2,2,,2,,,,,,3,4,1,7,2,MORENA,7,Que siga gobernando Morena,1,2,3,1,1,1,1,7,3.1
189835609,07/09/2023,25,SINALOA,6,25_6,"CULIACAN, SIN.",1,CULIACAN DE ROSALES,1215,2,2,53,,1,1,2,2,2,2,,2,,,,,,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,1,2,1,1,1,1,2,0.48
189862296,07/09/2023,2,BAJA CALIFORNIA,5,2_5,"PLAYAS DE ROSARITO, B.C.",4,POBLADO ROSARITO,1263,208,1,36,,1,2,2,2,1,2,,,,,3,,,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,3,2,1,3,1,1,5,1.61
189894188,07/09/2023,30,VERACRUZ,118,30_118,"OMEALCA, VER.",2,AMPLIACION BALSA LARGA,2661,12,1,57,,1,2,1,2,2,2,2,,99,,,,,3,4,98,98,98,MORENA,7,Que siga gobernando Morena,1,98,2,1,1,1,1,7,2.77
9230109,07/09/2023,7,CHIAPAS,16,7_16,"CATAZAJA, CHIS.",161,LA SIRIA II SECCION,195,8,2,18,,1,2,2,2,1,2,2,,,,2,,,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,1,1,1,1,1,3,0.7
189880560,07/09/2023,7,CHIAPAS,102,7_102,"TUXTLA GUTIERREZ, CHIS.",1,TUXTLA GUTIERREZ,2044,16,2,18,,1,2,2,2,2,2,2,,,,,,,3,4,1,7,2,MORENA,7,Que siga gobernando Morena,1,1,2,1,1,1,1,4,0.86
189839660,07/09/2023,2,BAJA CALIFORNIA,5,2_5,"PLAYAS DE ROSARITO, B.C.",4,POBLADO ROSARITO,1263,208,2,18,,1,2,2,2,1,2,,,,,2,,,3,4,2,7,2,MORENA,7,Que siga gobernando Morena,1,2,2,1,1,1,1,3,0.7
189884679,07/09/2023,19,NUEVO LEON,39,19_39,"MONTEMORELOS, N.L.",4,LOS ADOBES,963,9999,1,19,,1,2,2,2,2,2,2,,,,,,,3,4,2,98,2,Ninguno,97,Que siga gobernando Morena,1,3,1,1,1,1,2,4,1.03
189936375,07/09/2023,10,DURANGO,12,10_12,"LERDO, DGO.",15,JUAN E. GARCIA,738,9,2,19,,1,2,2,2,2,2,2,,,,,,,3,4,97,98,98,Ninguno,97,Que siga gobernando Morena,1,2,2,1,1,1,2,4,0.86
9230045,07/09/2023,12,GUERRERO,57,12_57,"TECOANAPA, GRO.",43,TEHUITZINGO,2251,13,2,98,3,1,1,2,1,2,2,,3,,2,,,,3,4,2,7,3,PRI - Partido Revolucionario Institucional,2,Que siga gobernando Morena,1,2,2,3,1,1,1,3,0.76
189839508,07/09/2023,24,SAN LUIS POTOSI,35,24_35,"SOLEDAD DE GRACIANO SANCHEZ, S.L.P.",1,SOLEDAD DE GRACIANO SANCHEZ,1247,10,2,35,,1,1,2,1,1,2,,2,,4,2,,,3,4,1,98,7,PRI - Partido Revolucionario Institucional,2,Que haya un cambio de partido en el gobierno,2,2,2,3,1,1,1,4,0.76
189824459,07/09/2023,24,SAN LUIS POTOSI,35,24_35,"SOLEDAD DE GRACIANO SANCHEZ, S.L.P.",1,SOLEDAD DE GRACIANO SANCHEZ,1247,208,1,22,,1,2,2,2,1,2,,,,,2,,,3,4,2,7,1,PT- Partido del Trabajo,4,Que siga gobernando Morena,1,3,3,3,3,1,1,4,1.03
169550713,07/09/2023,19,NUEVO LEON,47,19_47,"SAN NICOLAS DE LOS GARZA, N.L.",1,SAN NICOLAS DE LOS GARZA,1862,28,2,60,6,1,2,2,1,1,2,2,,,2,2,,,3,4,2,97,2,PVEM – Partido Verde Ecologista de México,5,Que haya un cambio de partido en el gobierno,2,2,1,3,98,1,1,2,0.65
189882429,07/09/2023,30,VERACRUZ,192,30_192,"VERACRUZ, VER.",1,VERACRUZ,4821,13,1,35,,1,2,1,2,2,2,2,,3,,,,,3,4,2,7,2,PVEM – Partido Verde Ecologista de México,5,Que siga gobernando Morena,1,2,2,3,1,1,1,6,2.35
189862295,07/09/2023,2,BAJA CALIFORNIA,5,2_5,"PLAYAS DE ROSARITO, B.C.",4,POBLADO ROSARITO,1263,208,1,28,,1,2,2,2,2,2,,,,,,,,3,4,1,7,3,MC - Movimiento Ciudadano,6,Que siga gobernando Morena,1,3,1,3,1,1,1,7,3.74
9230101,07/09/2023,8,CHIHUAHUA,37,8_37,"JUAREZ, CHIH.",1,JUAREZ,1889,92,2,45,,1,1,2,1,1,2,2,3,,4,1,,,3,4,2,6,2,MORENA,7,Que siga gobernando Morena,1,1,1,3,3,1,1,1,0.37
189885860,07/09/2023,19,NUEVO LEON,39,19_39,"MONTEMORELOS, N.L.",4,LOS ADOBES,963,9999,1,40,,1,2,2,2,1,2,2,,,,2,,,3,4,2,7,1,MORENA,7,Que siga gobernando Morena,1,3,1,3,97,1,1,5,1.61
169554918,07/09/2023,20,OAXACA,566,20_566,"VILLA DE ZAACHILA, OAX.",4,VICENTE GUERRERO,2428,114,2,25,3,1,1,2,1,2,2,1,3,,4,,,4,3,4,2,6,2,Ninguno,97,Que haya un cambio de partido en el gobierno,2,3,2,3,3,1,1,6,2.12
4408128168,07/09/2023,15,MEXICO,38,15_38,"HUIXQUILUCAN, MEX.",1,HUIXQUILUCAN DE DEGOLLADO,2048,34,1,72,,1,1,1,1,1,2,2,3,2,3,2,,,3,4,1,1,3,PAN - Partido Acción Nacional,1,Que haya un cambio de partido en el gobierno,2,2,1,2,2,2,2,2,0.37
4408719201,07/09/2023,14,JALISCO,98,14_98,"TLAJOMULCO DE ZUÑIGA, JAL.",182,FRACC LOMAS DE SAN AGUSTIN,3588,6,2,42,,1,1,1,1,1,2,1,3,2,3,2,,3,3,4,2,1,5,PAN - Partido Acción Nacional,1,Que haya un cambio de partido en el gobierno,2,2,3,2,2,2,2,4,0.76
